訂單編號,顧客編號,產品編號,產品名稱,產品類別,單價,數量,下單日期,小計,利潤,成本,明年度預期目標值,姓名,性別,年齡,居住地區,職業類別,年,月,日,季,年齡層
ID01626,AC1702686,F016,後背包-藍,配件,890.0,1.0,2017-02-02,890.0,220.72,46.28,943.4000000000001,方寶瑩,Female,49,桃園市,其他,2017.0,2.0,2.0,1.0,40
ID01627,AC1701897,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2017-01-04,7250.0,1392.0,783.0,7685.0,欒雅婷,Female,40,新北市,其他,2017.0,1.0,4.0,1.0,40
ID01628,AC1700294,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2017-01-04,7250.0,1392.0,783.0,7685.0,王志宏,Male,56,新北市,金融業和房地產,2017.0,1.0,4.0,1.0,50
ID01629,AC1700671,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,5.0,2017-01-04,7250.0,1392.0,783.0,7685.0,方則筠,Male,25,新北市,金融業和房地產,2017.0,1.0,4.0,1.0,20
ID01630,AC1703448,F041,三層樓梯椅-黑,家俱,820.0,1.0,2017-02-02,820.0,123.0,123.0,869.2,劉淑娥,Female,35,基隆市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01631,AC1701682,F009,大化妝包-深藍,配件,2100.0,2.0,2017-02-02,4200.0,1041.6,218.39999999999998,4452.0,吳朝臻,Female,35,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01632,AC1701679,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,3.0,2017-02-02,5400.0,891.0000000000005,729.0,5724.0,黃怡欣,Female,27,宜蘭縣,金融業和房地產,2017.0,2.0,2.0,1.0,20
ID01633,AC1702799,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,陳晏忠,Male,52,桃園市,其他,2017.0,2.0,2.0,1.0,50
ID01634,AC1701244,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2017-02-02,9000.0,1485.0,1215.0,9540.0,孫駿岑,Male,33,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01635,AC1701615,F001,運動潮流連帽外套女裝-白,女裝,1450.0,1.0,2017-02-02,1450.0,239.2500000000001,195.75,1537.0,馮羽龍,Male,25,宜蘭縣,其他,2017.0,2.0,2.0,1.0,20
ID01636,AC1700262,F017,大學T男裝-灰,男裝,1200.0,2.0,2017-02-02,2400.0,460.8,259.2,2544.0,王雅婷,Female,41,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,40
ID01637,AC1700123,F016,後背包-藍,配件,890.0,1.0,2017-02-02,890.0,220.72,46.28,943.4000000000001,畢婷柏,Female,61,新北市,農林漁牧業,2017.0,2.0,2.0,1.0,60
ID01638,AC1701197,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-02,1800.0,297.0,243.00000000000003,1908.0,孫杰穎,Female,30,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01639,AC1701148,F016,後背包-藍,配件,890.0,1.0,2017-02-02,890.0,220.72,46.28,943.4000000000001,許淑華,Female,20,新北市,其他,2017.0,2.0,2.0,1.0,20
ID01640,AC1702278,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,林靜怡,Male,51,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,50
ID01641,AC1703682,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-02,4060.0,714.56,503.44,4303.6,劉芸凡,Female,34,基隆市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01642,AC1700121,F017,大學T男裝-灰,男裝,1200.0,4.0,2017-02-02,4800.0,921.6,518.4,5088.0,周佳琪,Female,48,新北市,農林漁牧業,2017.0,2.0,2.0,1.0,40
ID01643,AC1702720,F041,三層樓梯椅-黑,家俱,820.0,1.0,2017-02-02,820.0,123.0,123.0,869.2,陳韋福,Male,58,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,50
ID01644,AC1701009,F009,大化妝包-深藍,配件,2100.0,2.0,2017-02-02,4200.0,1041.6,218.39999999999998,4452.0,柏愛雯,Male,35,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01645,AC1702159,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,3.0,2017-02-02,5400.0,891.0000000000005,729.0,5724.0,蔡培斌,Male,28,宜蘭縣,住宿和餐飲業,2017.0,2.0,2.0,1.0,20
ID01646,AC1701685,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,張雅群,Male,29,宜蘭縣,其他,2017.0,2.0,2.0,1.0,20
ID01647,AC1701784,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2017-02-02,9000.0,1485.0,1215.0,9540.0,吳亦陽,Male,24,宜蘭縣,農林漁牧業,2017.0,2.0,2.0,1.0,20
ID01648,AC1701851,F001,運動潮流連帽外套女裝-白,女裝,1450.0,1.0,2017-02-02,1450.0,239.2500000000001,195.75,1537.0,陳淑芬,Female,45,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,40
ID01649,AC1703617,F017,大學T男裝-灰,男裝,1200.0,2.0,2017-02-02,2400.0,460.8,259.2,2544.0,黃怡君,Female,42,基隆市,金融業和房地產,2017.0,2.0,2.0,1.0,40
ID01650,AC1703790,F016,後背包-藍,配件,890.0,1.0,2017-02-02,890.0,220.72,46.28,943.4000000000001,倪士倩,Female,53,基隆市,金融業和房地產,2017.0,2.0,2.0,1.0,50
ID01651,AC1701948,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-02,1800.0,297.0,243.00000000000003,1908.0,喬珮珊,Female,35,宜蘭縣,住宿和餐飲業,2017.0,2.0,2.0,1.0,30
ID01652,AC1703425,F016,後背包-藍,配件,890.0,1.0,2017-02-02,890.0,220.72,46.28,943.4000000000001,楊冠琴,Male,28,基隆市,金融業和房地產,2017.0,2.0,2.0,1.0,20
ID01653,AC1701645,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,黃佩璇,Male,35,宜蘭縣,其他,2017.0,2.0,2.0,1.0,30
ID01654,AC1700370,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-02,4060.0,714.56,503.44,4303.6,錢逸彬,Male,47,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,40
ID01655,AC1702800,F017,大學T男裝-灰,男裝,1200.0,4.0,2017-02-02,4800.0,921.6,518.4,5088.0,劉萬妍,Male,45,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,40
ID01656,AC1700503,F041,三層樓梯椅-黑,家俱,820.0,1.0,2017-02-02,820.0,123.0,123.0,869.2,施虹迪,Male,36,新北市,住宿和餐飲業,2017.0,2.0,2.0,1.0,30
ID01657,AC1700224,F009,大化妝包-深藍,配件,2100.0,2.0,2017-02-02,4200.0,1041.6,218.39999999999998,4452.0,成珮雯,Female,45,臺北市,住宿和餐飲業,2017.0,2.0,2.0,1.0,40
ID01658,AC1703189,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,3.0,2017-02-02,2250.0,396.0,279.0,2385.0,謝秀英,Female,53,桃園市,其他,2017.0,2.0,2.0,1.0,50
ID01659,AC1701718,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,楊依尹,Male,26,宜蘭縣,金融業和房地產,2017.0,2.0,2.0,1.0,20
ID01660,AC1703852,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,5.0,2017-02-02,9000.0,1485.0,1215.0,9540.0,鐘禹婷,Female,48,臺北市,金融業和房地產,2017.0,2.0,2.0,1.0,40
ID01661,AC1703279,F017,大學T男裝-灰,男裝,1200.0,2.0,2017-02-02,2400.0,460.8,259.2,2544.0,蕭雅雯,Male,64,桃園市,其他,2017.0,2.0,2.0,1.0,60
ID01662,AC1701335,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,陳智超,Male,30,宜蘭縣,住宿和餐飲業,2017.0,2.0,2.0,1.0,30
ID01663,AC1703932,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,蘇義沛,Male,36,臺北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01664,AC1702358,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-02,4060.0,714.56,503.44,4303.6,王嘉昀,Male,43,桃園市,其他,2017.0,2.0,2.0,1.0,40
ID01665,AC1703530,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,高維為,Male,44,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01666,AC1700093,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,楊宏偉,Male,44,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01667,AC1702365,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,林家豪,Male,22,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,20
ID01668,AC1702775,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,楊沛念,Female,52,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,50
ID01669,AC1701602,F012,托特包-白,配件,1740.0,1.0,2017-02-15,1740.0,431.52,90.47999999999999,1844.4,楊綺海,Female,34,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01670,AC1701444,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,李奇珮,Female,31,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01671,AC1701177,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,葉薇文,Female,46,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01672,AC1703957,F017,大學T男裝-灰,男裝,1200.0,4.0,2017-02-02,4800.0,921.6,518.4,5088.0,張函霞,Female,48,臺北市,其他,2017.0,2.0,2.0,1.0,40
ID01673,AC1703743,F041,三層樓梯椅-黑,家俱,820.0,1.0,2017-02-02,820.0,123.0,123.0,869.2,陳家華,Male,34,基隆市,其他,2017.0,2.0,2.0,1.0,30
ID01674,AC1702755,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,李其榮,Male,37,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,30
ID01675,AC1701104,F017,大學T男裝-灰,男裝,1200.0,2.0,2017-02-02,2400.0,460.8,259.2,2544.0,蔡松源,Female,27,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,20
ID01676,AC1700190,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,劉冠靖,Female,49,臺北市,其他,2017.0,2.0,2.0,1.0,40
ID01677,AC1703194,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-02,4060.0,714.56,503.44,4303.6,陳月洋,Male,48,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,40
ID01678,AC1703080,F017,大學T男裝-灰,男裝,1200.0,4.0,2017-02-02,4800.0,921.6,518.4,5088.0,李翔合,Male,47,桃園市,教育體育文化,2017.0,2.0,2.0,1.0,40
ID01679,AC1700251,F041,三層樓梯椅-黑,家俱,820.0,1.0,2017-02-02,820.0,123.0,123.0,869.2,陳琇祥,Male,38,臺北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01680,AC1700880,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,賴怡瑄,Male,34,新北市,住宿和餐飲業,2017.0,2.0,2.0,1.0,30
ID01681,AC1702505,F017,大學T男裝-灰,男裝,1200.0,2.0,2017-02-02,2400.0,460.8,259.2,2544.0,朱佳欣,Male,49,桃園市,住宿和餐飲業,2017.0,2.0,2.0,1.0,40
ID01682,AC1702878,F025,雙向層架式書桌-咖,家俱,2900.0,1.0,2017-02-02,2900.0,435.0000000000002,435.0,3074.0,陳宜裕,Male,52,桃園市,其他,2017.0,2.0,2.0,1.0,50
ID01683,AC1702725,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-02,4060.0,714.56,503.44,4303.6,劉杰偉,Male,64,桃園市,其他,2017.0,2.0,2.0,1.0,60
ID01684,AC1701169,F017,大學T男裝-灰,男裝,1200.0,4.0,2017-02-02,4800.0,921.6,518.4,5088.0,繆淑芬,Female,36,新北市,金融業和房地產,2017.0,2.0,2.0,1.0,30
ID01685,AC1701721,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,蔡凱元,Male,43,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01686,AC1702263,F016,後背包-藍,配件,890.0,2.0,2017-02-15,1780.0,441.44,92.56,1886.8000000000002,張馨玲,Male,46,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01687,AC1701232,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,謝玉華,Male,28,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,20
ID01688,AC1700734,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,賴杰方,Male,38,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01689,AC1700429,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,林建瑋,Male,23,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,20
ID01690,AC1702484,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,曹美君,Male,60,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,60
ID01691,AC1703590,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,1.0,2017-02-15,750.0,132.0,93.0,795.0,符昇意,Female,29,基隆市,住宿和餐飲業,2017.0,2.0,15.0,1.0,20
ID01692,AC1702225,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,何思翰,Male,58,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,50
ID01693,AC1701309,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,謝素合,Female,25,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,20
ID01694,AC1702431,F006,運動潮流直筒棉褲男童-黑,童裝,750.0,1.0,2017-02-15,750.0,132.0,93.0,795.0,鄭姿柏,Male,58,桃園市,其他,2017.0,2.0,15.0,1.0,50
ID01695,AC1700512,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,王智揚,Male,31,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01696,AC1701670,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,鄭惠敏,Female,41,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01697,AC1703568,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,楊艾毓,Male,41,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01698,AC1703246,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,陳嘉春,Female,56,桃園市,教育體育文化,2017.0,2.0,15.0,1.0,50
ID01699,AC1700699,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,張玉迪,Female,30,新北市,其他,2017.0,2.0,15.0,1.0,30
ID01700,AC1701586,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,郭政翰,Male,36,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01701,AC1701260,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,郭奇淑,Male,34,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01702,AC1700092,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,吳綠儀,Male,48,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01703,AC1703090,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,黃琇富,Male,61,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,60
ID01704,AC1702369,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-15,4060.0,714.56,503.44,4303.6,王美珮,Female,44,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01705,AC1702785,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,游柏翔,Female,51,桃園市,其他,2017.0,2.0,15.0,1.0,50
ID01706,AC1701726,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,柳麗芬,Female,38,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01707,AC1703460,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-15,4060.0,714.56,503.44,4303.6,黃潔喬,Female,39,基隆市,教育體育文化,2017.0,2.0,15.0,1.0,30
ID01708,AC1702176,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,林慧玲,Male,47,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01709,AC1702413,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,吳靖雯,Female,52,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,50
ID01710,AC1700402,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,黃郁亮,Female,29,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,20
ID01711,AC1701983,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-02-15,5800.0,870.0000000000005,870.0,6148.0,黃佩琪,Female,36,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01712,AC1701738,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-02-15,5800.0,870.0000000000005,870.0,6148.0,侯羿啟,Male,27,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,20
ID01713,AC1702257,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,林詩雄,Female,48,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01714,AC1703924,F016,後背包-藍,配件,890.0,2.0,2017-02-15,1780.0,441.44,92.56,1886.8000000000002,陳于庭,Female,47,臺北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01715,AC1702392,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,李慧萍,Female,42,桃園市,其他,2017.0,2.0,15.0,1.0,40
ID01716,AC1701698,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,楊奎慈,Male,45,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01717,AC1702093,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,陳怡芳,Female,20,新北市,其他,2017.0,2.0,15.0,1.0,20
ID01718,AC1701155,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,張守宇,Male,37,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01719,AC1700396,F012,托特包-白,配件,1740.0,1.0,2017-02-15,1740.0,431.52,90.47999999999999,1844.4,林義堯,Male,50,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,50
ID01720,AC1700033,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,吳慧玲,Female,59,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,50
ID01721,AC1702300,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,林彥琪,Male,44,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01722,AC1700205,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,張雅文,Female,32,臺北市,農林漁牧業,2017.0,2.0,15.0,1.0,30
ID01723,AC1701941,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,伍嘉文,Male,48,宜蘭縣,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01724,AC1700799,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,倪人法,Female,37,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01725,AC1700527,F012,托特包-白,配件,1740.0,1.0,2017-02-15,1740.0,431.52,90.47999999999999,1844.4,陳雲慧,Male,37,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01726,AC1701806,F009,大化妝包-深藍,配件,2100.0,1.0,2017-02-15,2100.0,520.8,109.19999999999999,2226.0,蘇建中,Female,23,新北市,其他,2017.0,2.0,15.0,1.0,20
ID01727,AC1700611,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,蔡哲火,Female,28,新北市,其他,2017.0,2.0,15.0,1.0,20
ID01728,AC1700744,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,蔡俊宏,Male,30,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01729,AC1700238,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,李文旺,Female,42,臺北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01730,AC1703483,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,黃瑋婷,Female,46,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01731,AC1700838,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,陳怡旺,Male,40,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,40
ID01732,AC1701207,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-15,4060.0,714.56,503.44,4303.6,蕭嘉宏,Male,34,新北市,住宿和餐飲業,2017.0,2.0,15.0,1.0,30
ID01733,AC1701990,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,林怡奇,Female,34,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01734,AC1700263,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,劉美以,Female,45,新北市,其他,2017.0,2.0,15.0,1.0,40
ID01735,AC1702449,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,2.0,2017-02-15,4060.0,714.56,503.44,4303.6,黃家泰,Male,49,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,40
ID01736,AC1700584,F002,運動潮流直筒棉褲男童-白,童裝,930.0,2.0,2017-02-15,1860.0,327.36,230.64,1971.6000000000001,陳小鈺,Female,33,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01737,AC1703305,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,陳彥傑,Female,27,基隆市,其他,2017.0,2.0,15.0,1.0,20
ID01738,AC1701811,F005,運動潮流連帽外套男裝-灰,男裝,1450.0,2.0,2017-02-15,2900.0,556.8000000000002,313.2,3074.0,袁慧玲,Female,54,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,50
ID01739,AC1700628,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-02-15,5800.0,870.0000000000005,870.0,6148.0,劉子新,Male,59,新北市,其他,2017.0,2.0,15.0,1.0,50
ID01740,AC1702718,F025,雙向層架式書桌-咖,家俱,2900.0,2.0,2017-02-15,5800.0,870.0000000000005,870.0,6148.0,梁信宏,Male,60,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,60
ID01741,AC1700483,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,楊小喬,Male,33,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01742,AC1702733,F016,後背包-藍,配件,890.0,2.0,2017-02-15,1780.0,441.44,92.56,1886.8000000000002,鄭俊賢,Female,48,桃園市,其他,2017.0,2.0,15.0,1.0,40
ID01743,AC1703328,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,洪志翔,Female,45,基隆市,其他,2017.0,2.0,15.0,1.0,40
ID01744,AC1700469,F015,法蘭絨格紋襯衫-紅,女裝,1740.0,1.0,2017-02-15,1740.0,287.1,234.9,1844.4,郭家慧,Male,33,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01745,AC1700469,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,郭家慧,Male,33,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01746,AC1702739,F010,中夾-紅,皮件,2610.0,1.0,2017-02-15,2610.0,595.0800000000003,187.92,2766.6000000000004,吳淳蓮,Female,47,桃園市,其他,2017.0,2.0,15.0,1.0,40
ID01747,AC1703341,F012,托特包-白,配件,1740.0,1.0,2017-02-15,1740.0,431.52,90.47999999999999,1844.4,吳珮茂,Female,30,基隆市,其他,2017.0,2.0,15.0,1.0,30
ID01748,AC1700656,F024,運動潮流直筒棉褲男童-灰,童裝,2030.0,1.0,2017-02-15,2030.0,357.28,251.72,2151.8,黃瑜鑫,Female,35,新北市,金融業和房地產,2017.0,2.0,15.0,1.0,30
ID01749,AC1702588,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,劉行歡,Male,55,桃園市,住宿和餐飲業,2017.0,2.0,15.0,1.0,50
ID01750,AC1703469,F008,法蘭絨格紋襯衫-黑,女裝,1800.0,1.0,2017-02-15,1800.0,297.0,243.00000000000003,1908.0,李承東,Female,38,基隆市,金融業和房地產,2017.0,2.0,15.0,1.0,30
